"","day","1","2","3","4","5","median"
"149",149,85,76,81,59,88,81
"150",150,82,79,80,55,85,80
"151",151,82,80,81,53,87,81
"152",152,80,86,80,55,82,80
"153",153,85,83,83,58,84,83
"154",154,89,96,78,64,80,80
"155",155,88,93,73,59,82,82
"156",156,92,87,78,60,84,84
"157",157,96,90,80,62,81,81
"158",158,98,85,85,63,87,85
"159",159,101,95,88,63,84,88
"160",160,103,97,89,62,83,89
"161",161,100,98,93,62,93,93
"162",162,102,99,87,59,90,90
"163",163,100,99,84,62,88,88
"164",164,105,97,86,69,84,86
"165",165,98,95,85,69,84,85
"166",166,100,93,86,69,87,87
"167",167,106,87,85,67,93,87
"168",168,109,85,84,71,89,85
"169",169,109,84,82,78,91,84
"170",170,105,86,82,76,98,86
"171",171,107,88,81,75,92,88
"172",172,117,86,80,72,96,86
"173",173,117,89,85,71,98,89
"174",174,114,94,80,73,98,94
"175",175,105,99,84,72,102,99
"176",176,109,94,89,67,103,94
"177",177,113,100,85,71,98,98
"178",178,118,96,84,71,88,88
"179",179,119,99,89,73,93,93
"180",180,122,92,96,72,88,92
"181",181,122,94,93,71,87,93
"182",182,117,93,97,77,84,93
"183",183,119,93,101,82,82,93
"184",184,119,96,97,76,82,96
"185",185,116,95,103,80,87,95
"186",186,119,101,101,76,100,101
"187",187,113,101,95,70,108,101
"188",188,115,107,88,72,108,107
"189",189,117,104,88,71,106,104
"190",190,119,110,91,74,105,105
"191",191,114,119,91,70,107,107
"192",192,111,123,90,67,109,109
"193",193,114,125,91,70,107,107
"194",194,120,129,92,68,110,110
"195",195,127,137,94,69,103,103
"196",196,129,136,89,71,106,106
"197",197,130,134,99,76,109,109
"198",198,134,135,94,79,101,101
"199",199,139,132,100,74,104,104
"200",200,132,133,99,77,104,104
"201",201,125,137,101,73,98,101
"202",202,127,139,98,74,94,98
"203",203,127,140,101,67,94,101
"204",204,133,143,108,68,91,108
"205",205,130,144,117,68,92,117
"206",206,127,151,119,74,92,119
"207",207,130,158,119,78,97,119
"208",208,124,149,119,76,99,119
"209",209,131,145,116,76,101,116
"210",210,134,137,116,81,110,116
"211",211,134,140,116,77,115,116
"212",212,139,143,117,78,116,117
"213",213,144,144,123,81,119,123
"214",214,140,140,123,84,126,126
"215",215,144,135,127,91,128,128
"216",216,147,136,136,82,128,136
"217",217,143,139,133,78,128,133
"218",218,150,131,130,82,131,131
"219",219,149,132,129,85,125,129
"220",220,157,137,131,86,124,131
"221",221,165,136,119,90,120,120
"222",222,163,136,123,88,117,123
"223",223,169,134,126,87,112,126
"224",224,162,129,132,84,109,129
"225",225,163,123,137,87,117,123
"226",226,172,124,130,86,117,124
"227",227,166,119,127,83,113,119
"228",228,169,118,127,87,108,118
"229",229,152,121,125,85,111,121
"230",230,160,126,130,94,107,126
"231",231,151,126,133,93,113,126
"232",232,158,131,140,87,118,131
"233",233,163,142,143,88,114,142
"234",234,162,139,145,92,118,139
"235",235,168,138,135,90,120,135
"236",236,168,138,136,91,122,136
"237",237,171,136,136,92,122,136
"238",238,165,145,136,95,120,136
"239",239,153,144,142,90,126,142
"240",240,159,147,143,85,128,143
"241",241,166,146,147,82,134,146
"242",242,172,144,153,84,130,144
"243",243,181,151,150,89,130,150
"244",244,175,152,153,96,135,152
"245",245,173,151,148,102,142,148
"246",246,181,147,153,110,142,147
"247",247,180,147,162,103,143,147
"248",248,179,141,160,106,143,143
"249",249,182,136,148,100,148,148
"250",250,186,143,150,105,148,148
"251",251,195,142,157,109,151,151
"252",252,193,149,149,113,149,149
"253",253,194,153,145,115,144,145
"254",254,190,163,144,123,153,153
"255",255,199,165,155,127,150,155
"256",256,197,167,149,125,145,149
"257",257,193,162,155,113,144,155
"258",258,200,163,155,115,144,155
"259",259,196,165,157,123,145,157
"260",260,198,165,163,118,146,163
"261",261,189,164,158,121,144,158
"262",262,198,164,156,122,145,156
"263",263,210,165,164,120,150,164
"264",264,208,167,167,118,155,167
"265",265,203,171,181,122,146,171
"266",266,200,174,182,118,148,174
"267",267,207,173,180,129,151,173
"268",268,215,181,180,138,162,180
"269",269,217,188,176,136,160,176
"270",270,228,195,184,133,162,184
"271",271,230,206,180,129,167,180
"272",272,230,222,185,130,172,185
"273",273,231,232,184,127,175,184
"274",274,234,221,179,132,175,179
"275",275,234,224,181,129,183,183
"276",276,228,215,183,130,181,183
"277",277,218,217,184,125,191,191
"278",278,222,212,192,130,184,192
"279",279,225,214,188,130,182,188
"280",280,214,222,193,134,191,193
"281",281,214,221,190,130,193,193
"282",282,220,214,200,136,188,200
"283",283,207,210,192,138,193,193
"284",284,209,207,193,147,189,193
"285",285,221,204,194,145,194,194
"286",286,224,203,183,150,192,192
"287",287,219,206,189,142,200,200
"288",288,220,197,195,151,199,197
"289",289,226,196,189,140,196,196
"290",290,233,192,186,143,199,192
"291",291,244,188,179,145,198,188
"292",292,239,188,175,146,203,188
"293",293,238,182,182,151,203,182
"294",294,245,179,180,149,204,180
"295",295,244,177,197,166,201,197
"296",296,247,182,205,159,196,196
"297",297,236,191,198,162,186,191
"298",298,223,188,203,168,178,188
"299",299,239,185,210,165,183,185
"300",300,245,181,216,160,184,184
"301",301,252,180,213,159,177,180
"302",302,262,195,209,160,180,195
"303",303,251,194,206,159,178,194
"304",304,236,199,207,163,183,199
"305",305,228,197,209,156,184,197
"306",306,238,208,210,151,183,208
"307",307,246,211,220,165,196,211
"308",308,241,210,225,163,194,210
"309",309,246,204,222,165,194,204
"310",310,244,212,215,174,187,212
"311",311,240,209,213,168,193,209
"312",312,240,207,220,169,187,207
"313",313,245,211,213,166,185,211
"314",314,244,208,208,163,195,208
"315",315,256,205,207,171,188,205
"316",316,256,204,202,168,195,202
"317",317,255,201,195,165,204,201
"318",318,268,208,202,169,226,208
"319",319,262,211,215,167,228,215
"320",320,258,209,222,164,221,221
"321",321,258,206,225,166,237,225
"322",322,246,207,222,169,234,222
"323",323,249,209,217,173,233,217
"324",324,263,216,220,175,235,220
"325",325,263,222,217,183,237,222
"326",326,257,216,217,183,227,217
"327",327,261,229,216,178,218,218
"328",328,263,229,221,185,223,223
"329",329,280,227,224,182,212,224
"330",330,279,225,226,172,216,225
"331",331,286,210,229,169,234,229
"332",332,296,216,234,179,234,234
"333",333,296,221,238,187,232,232
"334",334,282,218,253,182,231,231
"335",335,288,221,255,179,231,231
"336",336,274,228,256,192,236,236
"337",337,279,223,265,191,226,226
"338",338,289,234,265,207,227,234
"339",339,289,238,253,206,229,238
"340",340,295,250,248,212,220,248
"341",341,301,253,243,208,209,243
"342",342,303,262,244,218,221,244
"343",343,292,265,237,231,217,237
"344",344,290,262,249,227,214,249
"345",345,294,258,255,230,218,255
"346",346,299,266,264,230,226,264
"347",347,297,272,261,223,227,261
"348",348,291,271,261,230,227,261
"349",349,299,271,260,223,226,260
"350",350,295,269,261,227,227,261
"351",351,302,261,261,228,240,261
"352",352,292,272,257,214,244,257
"353",353,302,270,262,201,265,265
"354",354,305,279,267,204,260,267
"355",355,307,288,265,214,249,265
"356",356,311,291,258,216,239,258
"357",357,308,285,261,218,234,261
"358",358,319,276,262,218,235,262
"359",359,321,278,268,218,236,268
"360",360,304,290,270,222,230,270
"361",361,314,272,277,214,228,272
"362",362,300,267,288,206,227,267
"363",363,301,275,280,220,228,275
"364",364,300,275,279,214,228,275
"365",365,302,276,265,228,236,265
"366",366,293,279,263,214,233,263
"367",367,295,283,258,219,235,258
"368",368,291,286,253,225,233,253
"369",369,287,291,259,230,238,259
"370",370,290,291,257,226,233,257
"371",371,292,278,250,221,235,250
"372",372,283,277,256,225,231,256
"373",373,288,278,266,227,232,266
"374",374,292,286,250,233,240,250
"375",375,295,282,255,231,242,255
"376",376,297,303,257,234,239,257
"377",377,294,298,255,234,234,255
"378",378,293,290,251,239,237,251
"379",379,300,288,254,244,238,254
"380",380,310,294,259,256,242,259
"381",381,316,291,259,257,234,259
"382",382,316,295,261,260,234,261
"383",383,312,292,255,262,238,262
"384",384,297,289,268,266,239,268
"385",385,297,275,282,262,246,275
"386",386,293,274,291,256,229,274
"387",387,290,277,297,262,232,277
"388",388,302,289,303,262,233,289
"389",389,302,281,311,260,236,281
"390",390,311,287,310,260,223,287
"391",391,308,286,311,252,221,286
"392",392,305,279,306,237,222,279
"393",393,297,287,295,229,222,287
"394",394,292,293,287,230,218,287
"395",395,296,284,274,222,222,274
"396",396,294,280,289,235,226,280
"397",397,290,284,283,246,223,283
"398",398,286,303,269,246,220,269
"399",399,292,306,273,238,230,273
"400",400,298,296,277,244,229,277
"401",401,300,298,287,243,234,287
"402",402,297,293,290,242,235,290
"403",403,308,292,308,243,238,292
"404",404,304,300,317,246,233,300
"405",405,314,301,324,251,220,301
"406",406,312,314,319,261,234,312
"407",407,306,314,324,268,245,306
"408",408,300,314,321,264,243,300
"409",409,294,314,315,260,256,294
"410",410,288,319,320,258,255,288
"411",411,281,322,319,261,253,281
"412",412,289,332,318,245,253,289
"413",413,299,338,307,243,242,299
"414",414,300,337,303,249,245,300
"415",415,302,326,317,262,246,302
"416",416,311,328,321,268,234,311
"417",417,306,318,323,268,239,306
"418",418,301,323,319,276,234,301
"419",419,307,325,312,276,243,307
"420",420,317,328,302,273,250,302
"421",421,316,326,303,279,248,303
"422",422,324,321,316,290,248,316
"423",423,333,315,310,290,258,310
"424",424,324,324,306,293,254,306
"425",425,313,332,293,287,261,293
"426",426,305,329,286,274,261,286
"427",427,297,332,283,285,259,285
"428",428,289,323,263,275,261,275
"429",429,291,329,266,274,261,274
"430",430,279,338,256,265,253,265
"431",431,280,339,249,254,256,256
"432",432,274,337,248,272,258,272
"433",433,277,333,252,265,264,265
"434",434,280,326,259,258,256,259
"435",435,282,301,255,253,258,258
"436",436,290,296,251,261,252,261
"437",437,279,298,258,282,262,279
"438",438,287,297,265,289,255,287
"439",439,298,304,263,284,255,284
"440",440,293,311,268,284,248,284
"441",441,285,312,261,285,252,285
"442",442,292,316,261,292,253,292
"443",443,283,304,257,290,256,283
"444",444,290,306,258,303,258,290
"445",445,289,296,264,300,264,289
"446",446,294,294,265,293,261,293
"447",447,304,290,277,282,264,282
"448",448,303,289,275,286,249,286
"449",449,293,286,273,298,250,286
"450",450,286,268,274,309,252,274
"451",451,280,265,275,299,259,275
"452",452,287,268,276,289,278,278
"453",453,278,275,287,293,278,278
"454",454,284,282,288,295,280,284
"455",455,290,284,282,288,269,284
"456",456,297,289,293,280,261,289
"457",457,293,289,284,274,270,284
"458",458,285,285,276,280,262,280
"459",459,281,277,283,278,252,278
"460",460,278,268,270,289,268,270
"461",461,280,270,278,292,260,278
"462",462,287,268,286,297,252,286
"463",463,287,275,284,293,244,284
"464",464,279,278,282,298,253,279
"465",465,280,277,273,302,250,277
"466",466,278,284,276,301,261,278
"467",467,293,291,283,297,257,291
"468",468,301,286,269,311,256,286
"469",469,307,281,266,308,254,281
"470",470,306,286,265,304,256,286
"471",471,311,277,266,302,262,277
"472",472,304,271,254,300,259,271
"473",473,304,268,254,300,266,268
"474",474,302,283,255,309,271,283
"475",475,291,277,253,303,266,277
"476",476,294,271,264,298,257,271
"477",477,292,268,269,299,258,269
"478",478,285,258,271,291,256,271
"479",479,281,256,267,294,244,267
"480",480,277,265,262,296,237,265
"481",481,269,263,253,308,227,263
"482",482,280,259,255,311,230,259
"483",483,276,258,245,295,238,258
"484",484,272,255,244,297,246,255
"485",485,276,255,248,298,235,255
"486",486,268,254,249,297,226,254
"487",487,257,260,252,286,223,257
"488",488,260,260,248,277,232,260
"489",489,260,261,247,280,232,260
"490",490,255,259,251,284,227,255
"491",491,262,255,259,283,227,259
"492",492,274,261,252,279,228,261
"493",493,280,248,250,276,234,250
"494",494,270,252,263,280,238,263
"495",495,272,253,259,286,238,259
"496",496,284,257,264,284,240,264
"497",497,273,250,270,279,236,270
"498",498,266,254,265,278,226,265
"499",499,267,251,258,278,228,258
"500",500,262,272,261,285,233,262
"501",501,262,265,263,295,244,263
"502",502,262,256,258,286,250,258
"503",503,267,265,259,287,251,265
"504",504,265,257,249,286,239,257
"505",505,267,251,256,277,243,256
"506",506,262,249,258,285,251,258
"507",507,245,246,267,288,251,251
"508",508,252,247,262,279,254,254
"509",509,255,242,255,281,240,255
"510",510,261,240,255,291,239,255
"511",511,258,242,252,295,250,252
"512",512,258,240,244,296,252,252
"513",513,257,239,255,296,250,255
"514",514,244,244,250,294,251,250
"515",515,243,258,262,288,248,258
"516",516,236,255,254,294,246,254
"517",517,237,258,249,300,245,249
"518",518,234,250,252,303,249,250
"519",519,232,244,265,300,247,247
"520",520,236,239,265,312,246,246
"521",521,238,237,255,307,255,255
"522",522,242,247,250,294,242,247
"523",523,246,240,253,299,239,246
"524",524,239,247,250,294,232,247
"525",525,236,241,242,300,220,241
"526",526,230,228,242,299,228,230
"527",527,231,225,239,296,228,231
"528",528,226,222,236,306,237,236
"529",529,215,226,240,304,242,240
"530",530,218,230,232,300,248,232
"531",531,208,228,240,300,244,240
"532",532,205,239,235,303,244,239
"533",533,199,237,228,299,240,237
"534",534,195,235,223,299,233,233
"535",535,199,238,220,306,240,238
"536",536,215,241,227,305,235,235
"537",537,212,233,224,291,229,229
"538",538,210,234,232,290,225,232
"539",539,204,234,223,295,222,223
"540",540,218,231,224,302,220,224
"541",541,222,236,236,301,215,236
"542",542,221,238,241,300,216,238
"543",543,227,240,243,288,222,240
"544",544,220,240,232,280,225,232
"545",545,226,225,245,289,228,228
"546",546,224,214,244,287,234,234
"547",547,212,211,248,301,236,236
"548",548,206,211,239,295,244,239
"549",549,195,216,233,294,245,233
"550",550,189,221,232,293,246,232
"551",551,196,227,237,291,248,237
"552",552,200,227,241,278,245,241
"553",553,209,226,247,273,248,247
"554",554,204,225,235,270,252,235
"555",555,206,233,239,268,244,239
"556",556,203,238,251,270,239,239
"557",557,215,228,264,272,245,245
"558",558,214,226,260,269,242,242
"559",559,226,235,252,267,239,239
"560",560,233,232,252,266,236,236
"561",561,231,232,249,264,227,232
"562",562,225,233,237,255,222,233
"563",563,229,228,224,242,216,228
"564",564,231,231,218,237,212,231
"565",565,234,227,221,235,222,227
"566",566,235,225,229,243,222,229
"567",567,235,222,221,251,221,222
"568",568,226,231,231,251,224,231
"569",569,228,234,231,249,224,231
"570",570,224,236,223,252,223,224
"571",571,227,243,217,260,229,229
"572",572,227,234,224,259,223,227
"573",573,234,233,225,259,222,233
"574",574,222,237,231,252,221,231
"575",575,217,241,220,267,229,229
"576",576,212,235,207,254,212,212
"577",577,215,234,200,253,210,215
"578",578,214,238,202,252,206,214
"579",579,211,231,193,247,206,211
"580",580,209,228,186,251,203,209
"581",581,202,231,195,257,203,203
"582",582,205,240,195,254,197,205
"583",583,200,234,193,263,202,202
"584",584,210,229,190,255,194,210
"585",585,217,237,179,257,186,217
"586",586,222,232,177,257,188,222
"587",587,222,235,178,256,192,222
"588",588,218,224,183,251,190,218
"589",589,219,220,178,252,202,219
"590",590,208,215,178,249,201,208
"591",591,212,201,187,243,194,201
"592",592,211,201,192,242,200,201
"593",593,205,199,188,250,198,199
"594",594,187,202,186,257,194,194
"595",595,181,199,186,252,185,186
"596",596,177,198,183,252,191,191
"597",597,163,188,186,257,194,188
"598",598,167,193,181,246,191,191
"599",599,164,186,184,241,194,186
"600",600,153,189,180,250,199,189
